corner,wn_store,wp_store,wn_access,temp,vdd,leakage_power_W
fs,2.8e-07,2e-07,1.2e-07,85,1.1,2.68875e-10
fs,2.8e-07,2e-07,1.2e-07,85,1.15,2.81096e-10
fs,2.8e-07,2e-07,1.2e-07,85,1.2,2.93318e-10
fs,2.8e-07,2e-07,1.2e-07,125,1,5.17213e-10
fs,2.8e-07,2e-07,1.2e-07,125,1.05,5.43074e-10
fs,2.8e-07,2e-07,1.2e-07,125,1.1,5.68934e-10
fs,2.8e-07,2e-07,1.2e-07,125,1.15,5.94795e-10
fs,2.8e-07,2e-07,1.2e-07,125,1.2,6.20656e-10
fs,2.8e-07,2.4e-07,1.2e-07,-40,1,7.77843e-11
fs,2.8e-07,2.4e-07,1.2e-07,-40,1.05,8.16735e-11
fs,2.8e-07,2.4e-07,1.2e-07,-40,1.1,8.55627e-11
fs,2.8e-07,2.4e-07,1.2e-07,-40,1.15,8.94519e-11
fs,2.8e-07,2.4e-07,1.2e-07,-40,1.2,9.33411e-11
fs,2.8e-07,2.4e-07,1.2e-07,0,1,8.69279e-11
fs,2.8e-07,2.4e-07,1.2e-07,0,1.05,9.12742e-11
fs,2.8e-07,2.4e-07,1.2e-07,0,1.1,9.56206e-11
fs,2.8e-07,2.4e-07,1.2e-07,0,1.15,9.9967e-11
fs,2.8e-07,2.4e-07,1.2e-07,0,1.2,1.04313e-10
fs,2.8e-07,2.4e-07,1.2e-07,27,1,1.06449e-10
fs,2.8e-07,2.4e-07,1.2e-07,27,1.05,1.11772e-10
fs,2.8e-07,2.4e-07,1.2e-07,27,1.1,1.17094e-10
fs,2.8e-07,2.4e-07,1.2e-07,27,1.15,1.22417e-10
fs,2.8e-07,2.4e-07,1.2e-07,27,1.2,1.27739e-10
fs,2.8e-07,2.4e-07,1.2e-07,85,1,2.51967e-10
fs,2.8e-07,2.4e-07,1.2e-07,85,1.05,2.64565e-10
fs,2.8e-07,2.4e-07,1.2e-07,85,1.1,2.77164e-10
fs,2.8e-07,2.4e-07,1.2e-07,85,1.15,2.89762e-10
fs,2.8e-07,2.4e-07,1.2e-07,85,1.2,3.0236e-10
fs,2.8e-07,2.4e-07,1.2e-07,125,1,5.28495e-10
fs,2.8e-07,2.4e-07,1.2e-07,125,1.05,5.5492e-10
fs,2.8e-07,2.4e-07,1.2e-07,125,1.1,5.81345e-10
fs,2.8e-07,2.4e-07,1.2e-07,125,1.15,6.07769e-10
fs,2.8e-07,2.4e-07,1.2e-07,125,1.2,6.34194e-10
fs,2.8e-07,2.8e-07,1.2e-07,-40,1,8.37771e-11
fs,2.8e-07,2.8e-07,1.2e-07,-40,1.05,8.7966e-11
fs,2.8e-07,2.8e-07,1.2e-07,-40,1.1,9.21549e-11
fs,2.8e-07,2.8e-07,1.2e-07,-40,1.15,9.63437e-11
fs,2.8e-07,2.8e-07,1.2e-07,-40,1.2,1.00533e-10
fs,2.8e-07,2.8e-07,1.2e-07,0,1,9.29817e-11
fs,2.8e-07,2.8e-07,1.2e-07,0,1.05,9.76308e-11
fs,2.8e-07,2.8e-07,1.2e-07,0,1.1,1.0228e-10
fs,2.8e-07,2.8e-07,1.2e-07,0,1.15,1.06929e-10
fs,2.8e-07,2.8e-07,1.2e-07,0,1.2,1.11578e-10
fs,2.8e-07,2.8e-07,1.2e-07,27,1,1.12623e-10
fs,2.8e-07,2.8e-07,1.2e-07,27,1.05,1.18254e-10
fs,2.8e-07,2.8e-07,1.2e-07,27,1.1,1.23885e-10
fs,2.8e-07,2.8e-07,1.2e-07,27,1.15,1.29516e-10
fs,2.8e-07,2.8e-07,1.2e-07,27,1.2,1.35147e-10
fs,2.8e-07,2.8e-07,1.2e-07,85,1,2.59506e-10
fs,2.8e-07,2.8e-07,1.2e-07,85,1.05,2.72481e-10
fs,2.8e-07,2.8e-07,1.2e-07,85,1.1,2.85456e-10
fs,2.8e-07,2.8e-07,1.2e-07,85,1.15,2.98432e-10
fs,2.8e-07,2.8e-07,1.2e-07,85,1.2,3.11407e-10
fs,2.8e-07,2.8e-07,1.2e-07,125,1,5.3981e-10
fs,2.8e-07,2.8e-07,1.2e-07,125,1.05,5.668e-10
fs,2.8e-07,2.8e-07,1.2e-07,125,1.1,5.93791e-10
fs,2.8e-07,2.8e-07,1.2e-07,125,1.15,6.20781e-10
fs,2.8e-07,2.8e-07,1.2e-07,125,1.2,6.47772e-10
fs,2.8e-07,3.2e-07,1.2e-07,-40,1,8.97189e-11
fs,2.8e-07,3.2e-07,1.2e-07,-40,1.05,9.42048e-11
fs,2.8e-07,3.2e-07,1.2e-07,-40,1.1,9.86908e-11
fs,2.8e-07,3.2e-07,1.2e-07,-40,1.15,1.03177e-10
fs,2.8e-07,3.2e-07,1.2e-07,-40,1.2,1.07663e-10
fs,2.8e-07,3.2e-07,1.2e-07,0,1,9.89831e-11
fs,2.8e-07,3.2e-07,1.2e-07,0,1.05,1.03932e-10
fs,2.8e-07,3.2e-07,1.2e-07,0,1.1,1.08881e-10
fs,2.8e-07,3.2e-07,1.2e-07,0,1.15,1.13831e-10
fs,2.8e-07,3.2e-07,1.2e-07,0,1.2,1.1878e-10
fs,2.8e-07,3.2e-07,1.2e-07,27,1,1.18745e-10
fs,2.8e-07,3.2e-07,1.2e-07,27,1.05,1.24683e-10
fs,2.8e-07,3.2e-07,1.2e-07,27,1.1,1.3062e-10
fs,2.8e-07,3.2e-07,1.2e-07,27,1.15,1.36557e-10
fs,2.8e-07,3.2e-07,1.2e-07,27,1.2,1.42495e-10
fs,2.8e-07,3.2e-07,1.2e-07,85,1,2.67045e-10
fs,2.8e-07,3.2e-07,1.2e-07,85,1.05,2.80397e-10
fs,2.8e-07,3.2e-07,1.2e-07,85,1.1,2.9375e-10
fs,2.8e-07,3.2e-07,1.2e-07,85,1.15,3.07102e-10
fs,2.8e-07,3.2e-07,1.2e-07,85,1.2,3.20454e-10
fs,2.8e-07,3.2e-07,1.2e-07,125,1,5.51304e-10
fs,2.8e-07,3.2e-07,1.2e-07,125,1.05,5.78869e-10
fs,2.8e-07,3.2e-07,1.2e-07,125,1.1,6.06434e-10
fs,2.8e-07,3.2e-07,1.2e-07,125,1.15,6.34e-10
fs,2.8e-07,3.2e-07,1.2e-07,125,1.2,6.61565e-10
fs,3.2e-07,1.2e-07,1.2e-07,-40,1,6.4212e-11
fs,3.2e-07,1.2e-07,1.2e-07,-40,1.05,6.74226e-11
fs,3.2e-07,1.2e-07,1.2e-07,-40,1.1,7.06332e-11
fs,3.2e-07,1.2e-07,1.2e-07,-40,1.15,7.38438e-11
fs,3.2e-07,1.2e-07,1.2e-07,-40,1.2,7.70544e-11
fs,3.2e-07,1.2e-07,1.2e-07,0,1,7.32304e-11
fs,3.2e-07,1.2e-07,1.2e-07,0,1.05,7.68919e-11
fs,3.2e-07,1.2e-07,1.2e-07,0,1.1,8.05535e-11
fs,3.2e-07,1.2e-07,1.2e-07,0,1.15,8.4215e-11
fs,3.2e-07,1.2e-07,1.2e-07,0,1.2,8.78765e-11
fs,3.2e-07,1.2e-07,1.2e-07,27,1,9.27397e-11
fs,3.2e-07,1.2e-07,1.2e-07,27,1.05,9.73766e-11
fs,3.2e-07,1.2e-07,1.2e-07,27,1.1,1.02014e-10
fs,3.2e-07,1.2e-07,1.2e-07,27,1.15,1.06651e-10
fs,3.2e-07,1.2e-07,1.2e-07,27,1.2,1.11288e-10
fs,3.2e-07,1.2e-07,1.2e-07,85,1,2.39119e-10
fs,3.2e-07,1.2e-07,1.2e-07,85,1.05,2.51075e-10
fs,3.2e-07,1.2e-07,1.2e-07,85,1.1,2.63031e-10
fs,3.2e-07,1.2e-07,1.2e-07,85,1.15,2.74987e-10
fs,3.2e-07,1.2e-07,1.2e-07,85,1.2,2.86942e-10
fs,3.2e-07,1.2e-07,1.2e-07,125,1,5.16959e-10
fs,3.2e-07,1.2e-07,1.2e-07,125,1.05,5.42807e-10
fs,3.2e-07,1.2e-07,1.2e-07,125,1.1,5.68655e-10
fs,3.2e-07,1.2e-07,1.2e-07,125,1.15,5.94503e-10
fs,3.2e-07,1.2e-07,1.2e-07,125,1.2,6.20351e-10
fs,3.2e-07,1.6e-07,1.2e-07,-40,1,7.02134e-11
fs,3.2e-07,1.6e-07,1.2e-07,-40,1.05,7.3724e-11
fs,3.2e-07,1.6e-07,1.2e-07,-40,1.1,7.72347e-11
fs,3.2e-07,1.6e-07,1.2e-07,-40,1.15,8.07454e-11
fs,3.2e-07,1.6e-07,1.2e-07,-40,1.2,8.42561e-11
fs,3.2e-07,1.6e-07,1.2e-07,0,1,7.92931e-11
fs,3.2e-07,1.6e-07,1.2e-07,0,1.05,8.32577e-11
fs,3.2e-07,1.6e-07,1.2e-07,0,1.1,8.72224e-11
fs,3.2e-07,1.6e-07,1.2e-07,0,1.15,9.1187e-11
fs,3.2e-07,1.6e-07,1.2e-07,0,1.2,9.51517e-11
fs,3.2e-07,1.6e-07,1.2e-07,27,1,9.89189e-11
fs,3.2e-07,1.6e-07,1.2e-07,27,1.05,1.03865e-10
fs,3.2e-07,1.6e-07,1.2e-07,27,1.1,1.08811e-10
fs,3.2e-07,1.6e-07,1.2e-07,27,1.15,1.13757e-10
fs,3.2e-07,1.6e-07,1.2e-07,27,1.2,1.18703e-10
fs,3.2e-07,1.6e-07,1.2e-07,85,1,2.46565e-10
fs,3.2e-07,1.6e-07,1.2e-07,85,1.05,2.58893e-10
fs,3.2e-07,1.6e-07,1.2e-07,85,1.1,2.71221e-10
fs,3.2e-07,1.6e-07,1.2e-07,85,1.15,2.8355e-10
fs,3.2e-07,1.6e-07,1.2e-07,85,1.2,2.95878e-10
fs,3.2e-07,1.6e-07,1.2e-07,125,1,5.27821e-10
fs,3.2e-07,1.6e-07,1.2e-07,125,1.05,5.54212e-10
fs,3.2e-07,1.6e-07,1.2e-07,125,1.1,5.80604e-10
fs,3.2e-07,1.6e-07,1.2e-07,125,1.15,6.06995e-10
fs,3.2e-07,1.6e-07,1.2e-07,125,1.2,6.33386e-10
fs,3.2e-07,2e-07,1.2e-07,-40,1,7.62112e-11
fs,3.2e-07,2e-07,1.2e-07,-40,1.05,8.00217e-11
fs,3.2e-07,2e-07,1.2e-07,-40,1.1,8.38323e-11
fs,3.2e-07,2e-07,1.2e-07,-40,1.15,8.76428e-11
fs,3.2e-07,2e-07,1.2e-07,-40,1.2,9.14534e-11
fs,3.2e-07,2e-07,1.2e-07,0,1,8.53523e-11
fs,3.2e-07,2e-07,1.2e-07,0,1.05,8.96199e-11
fs,3.2e-07,2e-07,1.2e-07,0,1.1,9.38875e-11
fs,3.2e-07,2e-07,1.2e-07,0,1.15,9.81551e-11
fs,3.2e-07,2e-07,1.2e-07,0,1.2,1.02423e-10
fs,3.2e-07,2e-07,1.2e-07,27,1,1.05097e-10
fs,3.2e-07,2e-07,1.2e-07,27,1.05,1.10352e-10
fs,3.2e-07,2e-07,1.2e-07,27,1.1,1.15607e-10
fs,3.2e-07,2e-07,1.2e-07,27,1.15,1.20862e-10
fs,3.2e-07,2e-07,1.2e-07,27,1.2,1.26117e-10
fs,3.2e-07,2e-07,1.2e-07,85,1,2.54082e-10
fs,3.2e-07,2e-07,1.2e-07,85,1.05,2.66786e-10
fs,3.2e-07,2e-07,1.2e-07,85,1.1,2.79491e-10
fs,3.2e-07,2e-07,1.2e-07,85,1.15,2.92195e-10
fs,3.2e-07,2e-07,1.2e-07,85,1.2,3.04899e-10
fs,3.2e-07,2e-07,1.2e-07,125,1,5.39005e-10
fs,3.2e-07,2e-07,1.2e-07,125,1.05,5.65955e-10
fs,3.2e-07,2e-07,1.2e-07,125,1.1,5.92905e-10
fs,3.2e-07,2e-07,1.2e-07,125,1.15,6.19856e-10
fs,3.2e-07,2e-07,1.2e-07,125,1.2,6.46806e-10
fs,3.2e-07,2.4e-07,1.2e-07,-40,1,8.22061e-11
fs,3.2e-07,2.4e-07,1.2e-07,-40,1.05,8.63165e-11
fs,3.2e-07,2.4e-07,1.2e-07,-40,1.1,9.04268e-11
fs,3.2e-07,2.4e-07,1.2e-07,-40,1.15,9.45371e-11
fs,3.2e-07,2.4e-07,1.2e-07,-40,1.2,9.86474e-11
fs,3.2e-07,2.4e-07,1.2e-07,0,1,9.14084e-11
fs,3.2e-07,2.4e-07,1.2e-07,0,1.05,9.59789e-11
fs,3.2e-07,2.4e-07,1.2e-07,0,1.1,1.00549e-10
fs,3.2e-07,2.4e-07,1.2e-07,0,1.15,1.0512e-10
fs,3.2e-07,2.4e-07,1.2e-07,0,1.2,1.0969e-10
fs,3.2e-07,2.4e-07,1.2e-07,27,1,1.11273e-10
fs,3.2e-07,2.4e-07,1.2e-07,27,1.05,1.16837e-10
fs,3.2e-07,2.4e-07,1.2e-07,27,1.1,1.22401e-10
fs,3.2e-07,2.4e-07,1.2e-07,27,1.15,1.27964e-10
fs,3.2e-07,2.4e-07,1.2e-07,27,1.2,1.33528e-10
fs,3.2e-07,2.4e-07,1.2e-07,85,1,2.61618e-10
fs,3.2e-07,2.4e-07,1.2e-07,85,1.05,2.74699e-10
fs,3.2e-07,2.4e-07,1.2e-07,85,1.1,2.87779e-10
fs,3.2e-07,2.4e-07,1.2e-07,85,1.15,3.0086e-10
fs,3.2e-07,2.4e-07,1.2e-07,85,1.2,3.13941e-10
fs,3.2e-07,2.4e-07,1.2e-07,125,1,5.50287e-10
fs,3.2e-07,2.4e-07,1.2e-07,125,1.05,5.77801e-10
fs,3.2e-07,2.4e-07,1.2e-07,125,1.1,6.05315e-10
fs,3.2e-07,2.4e-07,1.2e-07,125,1.15,6.3283e-10
fs,3.2e-07,2.4e-07,1.2e-07,125,1.2,6.60344e-10
fs,3.2e-07,2.8e-07,1.2e-07,-40,1,8.81993e-11
fs,3.2e-07,2.8e-07,1.2e-07,-40,1.05,9.26092e-11
fs,3.2e-07,2.8e-07,1.2e-07,-40,1.1,9.70192e-11
fs,3.2e-07,2.8e-07,1.2e-07,-40,1.15,1.01429e-10
fs,3.2e-07,2.8e-07,1.2e-07,-40,1.2,1.05839e-10
fs,3.2e-07,2.8e-07,1.2e-07,0,1,9.74625e-11
fs,3.2e-07,2.8e-07,1.2e-07,0,1.05,1.02336e-10
fs,3.2e-07,2.8e-07,1.2e-07,0,1.1,1.07209e-10
fs,3.2e-07,2.8e-07,1.2e-07,0,1.15,1.12082e-10
fs,3.2e-07,2.8e-07,1.2e-07,0,1.2,1.16955e-10
fs,3.2e-07,2.8e-07,1.2e-07,27,1,1.17447e-10
fs,3.2e-07,2.8e-07,1.2e-07,27,1.05,1.2332e-10
fs,3.2e-07,2.8e-07,1.2e-07,27,1.1,1.29192e-10
fs,3.2e-07,2.8e-07,1.2e-07,27,1.15,1.35064e-10
fs,3.2e-07,2.8e-07,1.2e-07,27,1.2,1.40937e-10
fs,3.2e-07,2.8e-07,1.2e-07,85,1,2.69157e-10
fs,3.2e-07,2.8e-07,1.2e-07,85,1.05,2.82615e-10
fs,3.2e-07,2.8e-07,1.2e-07,85,1.1,2.96073e-10
fs,3.2e-07,2.8e-07,1.2e-07,85,1.15,3.0953e-10
fs,3.2e-07,2.8e-07,1.2e-07,85,1.2,3.22988e-10
fs,3.2e-07,2.8e-07,1.2e-07,125,1,5.61601e-10
fs,3.2e-07,2.8e-07,1.2e-07,125,1.05,5.89682e-10
fs,3.2e-07,2.8e-07,1.2e-07,125,1.1,6.17762e-10
fs,3.2e-07,2.8e-07,1.2e-07,125,1.15,6.45842e-10
fs,3.2e-07,2.8e-07,1.2e-07,125,1.2,6.73922e-10
fs,3.2e-07,3.2e-07,1.2e-07,-40,1,9.4141e-11
fs,3.2e-07,3.2e-07,1.2e-07,-40,1.05,9.8848e-11
fs,3.2e-07,3.2e-07,1.2e-07,-40,1.1,1.03555e-10
fs,3.2e-07,3.2e-07,1.2e-07,-40,1.15,1.08262e-10
fs,3.2e-07,3.2e-07,1.2e-07,-40,1.2,1.12969e-10
fs,3.2e-07,3.2e-07,1.2e-07,0,1,1.03464e-10
fs,3.2e-07,3.2e-07,1.2e-07,0,1.05,1.08637e-10
fs,3.2e-07,3.2e-07,1.2e-07,0,1.1,1.1381e-10
fs,3.2e-07,3.2e-07,1.2e-07,0,1.15,1.18984e-10
fs,3.2e-07,3.2e-07,1.2e-07,0,1.2,1.24157e-10
fs,3.2e-07,3.2e-07,1.2e-07,27,1,1.2357e-10
fs,3.2e-07,3.2e-07,1.2e-07,27,1.05,1.29748e-10
fs,3.2e-07,3.2e-07,1.2e-07,27,1.1,1.35927e-10
fs,3.2e-07,3.2e-07,1.2e-07,27,1.15,1.42105e-10
fs,3.2e-07,3.2e-07,1.2e-07,27,1.2,1.48284e-10
fs,3.2e-07,3.2e-07,1.2e-07,85,1,2.76696e-10
fs,3.2e-07,3.2e-07,1.2e-07,85,1.05,2.90531e-10
fs,3.2e-07,3.2e-07,1.2e-07,85,1.1,3.04366e-10
fs,3.2e-07,3.2e-07,1.2e-07,85,1.15,3.18201e-10
fs,3.2e-07,3.2e-07,1.2e-07,85,1.2,3.32035e-10
fs,3.2e-07,3.2e-07,1.2e-07,125,1,5.73096e-10
fs,3.2e-07,3.2e-07,1.2e-07,125,1.05,6.01751e-10
fs,3.2e-07,3.2e-07,1.2e-07,125,1.1,6.30405e-10
fs,3.2e-07,3.2e-07,1.2e-07,125,1.15,6.5906e-10
fs,3.2e-07,3.2e-07,1.2e-07,125,1.2,6.87715e-10
sf,1.2e-07,1.2e-07,1.2e-07,-40,1,3.87915e-11
sf,1.2e-07,1.2e-07,1.2e-07,-40,1.05,4.0731e-11
sf,1.2e-07,1.2e-07,1.2e-07,-40,1.1,4.26706e-11
sf,1.2e-07,1.2e-07,1.2e-07,-40,1.15,4.46102e-11
sf,1.2e-07,1.2e-07,1.2e-07,-40,1.2,4.65498e-11
sf,1.2e-07,1.2e-07,1.2e-07,0,1,4.27456e-11
sf,1.2e-07,1.2e-07,1.2e-07,0,1.05,4.48829e-11
sf,1.2e-07,1.2e-07,1.2e-07,0,1.1,4.70201e-11
sf,1.2e-07,1.2e-07,1.2e-07,0,1.15,4.91574e-11
sf,1.2e-07,1.2e-07,1.2e-07,0,1.2,5.12947e-11
sf,1.2e-07,1.2e-07,1.2e-07,27,1,5.31219e-11
sf,1.2e-07,1.2e-07,1.2e-07,27,1.05,5.5778e-11
sf,1.2e-07,1.2e-07,1.2e-07,27,1.1,5.84341e-11
sf,1.2e-07,1.2e-07,1.2e-07,27,1.15,6.10902e-11
sf,1.2e-07,1.2e-07,1.2e-07,27,1.2,6.37463e-11
sf,1.2e-07,1.2e-07,1.2e-07,85,1,1.47694e-10
sf,1.2e-07,1.2e-07,1.2e-07,85,1.05,1.55078e-10
sf,1.2e-07,1.2e-07,1.2e-07,85,1.1,1.62463e-10
sf,1.2e-07,1.2e-07,1.2e-07,85,1.15,1.69848e-10
sf,1.2e-07,1.2e-07,1.2e-07,85,1.2,1.77232e-10
sf,1.2e-07,1.2e-07,1.2e-07,125,1,3.46999e-10
sf,1.2e-07,1.2e-07,1.2e-07,125,1.05,3.64349e-10
sf,1.2e-07,1.2e-07,1.2e-07,125,1.1,3.81699e-10
sf,1.2e-07,1.2e-07,1.2e-07,125,1.15,3.99049e-10
sf,1.2e-07,1.2e-07,1.2e-07,125,1.2,4.16399e-10
sf,1.2e-07,1.6e-07,1.2e-07,-40,1,4.48937e-11
sf,1.2e-07,1.6e-07,1.2e-07,-40,1.05,4.71384e-11
sf,1.2e-07,1.6e-07,1.2e-07,-40,1.1,4.9383e-11
sf,1.2e-07,1.6e-07,1.2e-07,-40,1.15,5.16277e-11
sf,1.2e-07,1.6e-07,1.2e-07,-40,1.2,5.38724e-11
sf,1.2e-07,1.6e-07,1.2e-07,0,1,4.81293e-11
sf,1.2e-07,1.6e-07,1.2e-07,0,1.05,5.05358e-11
sf,1.2e-07,1.6e-07,1.2e-07,0,1.1,5.29423e-11
sf,1.2e-07,1.6e-07,1.2e-07,0,1.15,5.53487e-11
sf,1.2e-07,1.6e-07,1.2e-07,0,1.2,5.77552e-11
sf,1.2e-07,1.6e-07,1.2e-07,27,1,5.67281e-11
sf,1.2e-07,1.6e-07,1.2e-07,27,1.05,5.95645e-11
sf,1.2e-07,1.6e-07,1.2e-07,27,1.1,6.24009e-11
sf,1.2e-07,1.6e-07,1.2e-07,27,1.15,6.52373e-11
sf,1.2e-07,1.6e-07,1.2e-07,27,1.2,6.80737e-11
sf,1.2e-07,1.6e-07,1.2e-07,85,1,1.38089e-10
sf,1.2e-07,1.6e-07,1.2e-07,85,1.05,1.44994e-10
sf,1.2e-07,1.6e-07,1.2e-07,85,1.1,1.51898e-10
sf,1.2e-07,1.6e-07,1.2e-07,85,1.15,1.58802e-10
sf,1.2e-07,1.6e-07,1.2e-07,85,1.2,1.65707e-10
sf,1.2e-07,1.6e-07,1.2e-07,125,1,3.15079e-10
sf,1.2e-07,1.6e-07,1.2e-07,125,1.05,3.30833e-10
sf,1.2e-07,1.6e-07,1.2e-07,125,1.1,3.46587e-10
sf,1.2e-07,1.6e-07,1.2e-07,125,1.15,3.62341e-10
sf,1.2e-07,1.6e-07,1.2e-07,125,1.2,3.78094e-10
sf,1.2e-07,2e-07,1.2e-07,-40,1,5.10513e-11
sf,1.2e-07,2e-07,1.2e-07,-40,1.05,5.36039e-11
sf,1.2e-07,2e-07,1.2e-07,-40,1.1,5.61564e-11
sf,1.2e-07,2e-07,1.2e-07,-40,1.15,5.8709e-11
sf,1.2e-07,2e-07,1.2e-07,-40,1.2,6.12616e-11
sf,1.2e-07,2e-07,1.2e-07,0,1,5.40896e-11
sf,1.2e-07,2e-07,1.2e-07,0,1.05,5.67941e-11
sf,1.2e-07,2e-07,1.2e-07,0,1.1,5.94985e-11
sf,1.2e-07,2e-07,1.2e-07,0,1.15,6.2203e-11
sf,1.2e-07,2e-07,1.2e-07,0,1.2,6.49075e-11
sf,1.2e-07,2e-07,1.2e-07,27,1,6.21867e-11
sf,1.2e-07,2e-07,1.2e-07,27,1.05,6.5296e-11
sf,1.2e-07,2e-07,1.2e-07,27,1.1,6.84053e-11
sf,1.2e-07,2e-07,1.2e-07,27,1.15,7.15147e-11
sf,1.2e-07,2e-07,1.2e-07,27,1.2,7.4624e-11
sf,1.2e-07,2e-07,1.2e-07,85,1,1.40345e-10
sf,1.2e-07,2e-07,1.2e-07,85,1.05,1.47362e-10
sf,1.2e-07,2e-07,1.2e-07,85,1.1,1.54379e-10
sf,1.2e-07,2e-07,1.2e-07,85,1.15,1.61396e-10
sf,1.2e-07,2e-07,1.2e-07,85,1.2,1.68413e-10
sf,1.2e-07,2e-07,1.2e-07,125,1,3.13371e-10
sf,1.2e-07,2e-07,1.2e-07,125,1.05,3.2904e-10
sf,1.2e-07,2e-07,1.2e-07,125,1.1,3.44709e-10
sf,1.2e-07,2e-07,1.2e-07,125,1.15,3.60377e-10
sf,1.2e-07,2e-07,1.2e-07,125,1.2,3.76046e-10
sf,1.2e-07,2.4e-07,1.2e-07,-40,1,5.7224e-11
sf,1.2e-07,2.4e-07,1.2e-07,-40,1.05,6.00852e-11
sf,1.2e-07,2.4e-07,1.2e-07,-40,1.1,6.29464e-11
sf,1.2e-07,2.4e-07,1.2e-07,-40,1.15,6.58076e-11
sf,1.2e-07,2.4e-07,1.2e-07,-40,1.2,6.86688e-11
sf,1.2e-07,2.4e-07,1.2e-07,0,1,6.02323e-11
sf,1.2e-07,2.4e-07,1.2e-07,0,1.05,6.32439e-11
sf,1.2e-07,2.4e-07,1.2e-07,0,1.1,6.62555e-11
sf,1.2e-07,2.4e-07,1.2e-07,0,1.15,6.92671e-11
sf,1.2e-07,2.4e-07,1.2e-07,0,1.2,7.22787e-11
sf,1.2e-07,2.4e-07,1.2e-07,27,1,6.82483e-11
sf,1.2e-07,2.4e-07,1.2e-07,27,1.05,7.16607e-11
sf,1.2e-07,2.4e-07,1.2e-07,27,1.1,7.50731e-11
sf,1.2e-07,2.4e-07,1.2e-07,27,1.15,7.84856e-11
sf,1.2e-07,2.4e-07,1.2e-07,27,1.2,8.1898e-11
sf,1.2e-07,2.4e-07,1.2e-07,85,1,1.46611e-10
sf,1.2e-07,2.4e-07,1.2e-07,85,1.05,1.53941e-10
sf,1.2e-07,2.4e-07,1.2e-07,85,1.1,1.61272e-10
sf,1.2e-07,2.4e-07,1.2e-07,85,1.15,1.68602e-10
sf,1.2e-07,2.4e-07,1.2e-07,85,1.2,1.75933e-10
sf,1.2e-07,2.4e-07,1.2e-07,125,1,3.22084e-10
sf,1.2e-07,2.4e-07,1.2e-07,125,1.05,3.38188e-10
sf,1.2e-07,2.4e-07,1.2e-07,125,1.1,3.54293e-10
sf,1.2e-07,2.4e-07,1.2e-07,125,1.15,3.70397e-10
sf,1.2e-07,2.4e-07,1.2e-07,125,1.2,3.86501e-10
sf,1.2e-07,2.8e-07,1.2e-07,-40,1,6.34023e-11
sf,1.2e-07,2.8e-07,1.2e-07,-40,1.05,6.65725e-11
sf,1.2e-07,2.8e-07,1.2e-07,-40,1.1,6.97426e-11
sf,1.2e-07,2.8e-07,1.2e-07,-40,1.15,7.29127e-11
sf,1.2e-07,2.8e-07,1.2e-07,-40,1.2,7.60828e-11
sf,1.2e-07,2.8e-07,1.2e-07,0,1,6.64539e-11
sf,1.2e-07,2.8e-07,1.2e-07,0,1.05,6.97766e-11
sf,1.2e-07,2.8e-07,1.2e-07,0,1.1,7.30993e-11
sf,1.2e-07,2.8e-07,1.2e-07,0,1.15,7.6422e-11
sf,1.2e-07,2.8e-07,1.2e-07,0,1.2,7.97447e-11
sf,1.2e-07,2.8e-07,1.2e-07,27,1,7.45756e-11
sf,1.2e-07,2.8e-07,1.2e-07,27,1.05,7.83044e-11
sf,1.2e-07,2.8e-07,1.2e-07,27,1.1,8.20331e-11
sf,1.2e-07,2.8e-07,1.2e-07,27,1.15,8.57619e-11
sf,1.2e-07,2.8e-07,1.2e-07,27,1.2,8.94907e-11
sf,1.2e-07,2.8e-07,1.2e-07,85,1,1.54683e-10
sf,1.2e-07,2.8e-07,1.2e-07,85,1.05,1.62417e-10
sf,1.2e-07,2.8e-07,1.2e-07,85,1.1,1.70151e-10
sf,1.2e-07,2.8e-07,1.2e-07,85,1.15,1.77885e-10
sf,1.2e-07,2.8e-07,1.2e-07,85,1.2,1.85619e-10
sf,1.2e-07,2.8e-07,1.2e-07,125,1,3.35539e-10
sf,1.2e-07,2.8e-07,1.2e-07,125,1.05,3.52316e-10
sf,1.2e-07,2.8e-07,1.2e-07,125,1.1,3.69093e-10
sf,1.2e-07,2.8e-07,1.2e-07,125,1.15,3.8587e-10
sf,1.2e-07,2.8e-07,1.2e-07,125,1.2,4.02647e-10
sf,1.2e-07,3.2e-07,1.2e-07,-40,1,6.95269e-11
sf,1.2e-07,3.2e-07,1.2e-07,-40,1.05,7.30033e-11
sf,1.2e-07,3.2e-07,1.2e-07,-40,1.1,7.64796e-11
sf,1.2e-07,3.2e-07,1.2e-07,-40,1.15,7.9956e-11
sf,1.2e-07,3.2e-07,1.2e-07,-40,1.2,8.34323e-11
sf,1.2e-07,3.2e-07,1.2e-07,0,1,7.26565e-11
sf,1.2e-07,3.2e-07,1.2e-07,0,1.05,7.62893e-11
sf,1.2e-07,3.2e-07,1.2e-07,0,1.1,7.99221e-11
sf,1.2e-07,3.2e-07,1.2e-07,0,1.15,8.35549e-11
sf,1.2e-07,3.2e-07,1.2e-07,0,1.2,8.71878e-11
sf,1.2e-07,3.2e-07,1.2e-07,27,1,8.09832e-11
sf,1.2e-07,3.2e-07,1.2e-07,27,1.05,8.50324e-11
sf,1.2e-07,3.2e-07,1.2e-07,27,1.1,8.90815e-11
sf,1.2e-07,3.2e-07,1.2e-07,27,1.15,9.31307e-11
