SNM1 X,SNM1 Y
1.099999905164958,1.031397005522188e-07
1.099999905021598,1.027371306892054e-07
1.099999904877598,1.023382572473507e-07
1.099999904732958,1.019430385288614e-07
1.099999904587674,1.015514336208929e-07
1.099999904441745,1.011634018472029e-07
1.099999904295168,1.007789034522209e-07
1.099999904147941,1.003978988497054e-07
1.099999904000061,1.000203492769865e-07
1.099999903851526,9.964621630638801e-08
1.099999903702333,9.927546215184144e-08
1.099999903552481,9.890804935608664e-08
1.099999903401967,9.854394124429501e-08
1.099999903250787,9.81831012942826e-08
1.099999903098941,9.782549376712361e-08
1.099999902946426,9.747108319595446e-08
1.099999902793238,9.711983470220013e-08
1.099999902639377,9.677171377753577e-08
1.099999902484838,9.642668648802564e-08
1.099999902329621,9.608471923284037e-08
1.099999902173721,9.574577892376085e-08
1.099999902017138,9.54098328941717e-08
1.099999901859868,9.507684888214225e-08
1.099999901701909,9.474679508959576e-08
1.099999901543258,9.441964011435654e-08
1.099999901383914,9.409535292946285e-08
1.099999901223873,9.377390302446469e-08
1.099999901063133,9.34552601608696e-08
1.099999900901691,9.31393945795403e-08
1.099999900739545,9.282627687960198e-08
1.099999900576693,9.251587800269376e-08
1.099999900413131,9.220816935265213e-08
1.099999900248858,9.190312270110825e-08
1.099999900083871,9.160071002812452e-08
1.099999899918167,9.130090392893323e-08
1.099999899751743,9.100367711694802e-08
1.099999899584598,9.070900284163718e-08
1.099999899416728,9.041685448830258e-08
1.099999899248131,9.012720609278443e-08
1.099999899078804,8.984003166446608e-08
1.099999898908745,8.955530585633008e-08
1.09999989873795,8.927300347248778e-08
1.099999898566419,8.899309965942363e-08
1.099999898394147,8.871556994569816e-08
1.099999898221132,8.844039004124438e-08
1.099999898047372,8.816753617756073e-08
1.099999897872863,8.789698468937051e-08
1.099999897697604,8.762871231063813e-08
1.099999897521591,8.736269605806073e-08
1.099999897344822,8.70989132226048e-08
1.099999897167294,8.683734135374497e-08
1.099999896989005,8.657795838053212e-08
1.099999896809951,8.632074234999364e-08
1.09999989663013,8.606567179368897e-08
1.099999896449539,8.581272539417741e-08
1.099999896268176,8.556188204951324e-08
1.099999896086038,8.53131210444926e-08
1.099999895903121,8.506642184208937e-08
1.099999895719424,8.482176412690436e-08
1.099999895534943,8.457912798607772e-08
1.099999895349676,8.433849359417617e-08
